1, layerforward, 8192, 14994,
0, bpnnCPU, 8192, 8567,
1, adjust_weights, 8192, 6169
T, ,8192, ,5911197
1, layerforward, 9216, 15772,
0, bpnnCPU, 9216, 9080,
1, adjust_weights, 9216, 6319
T, ,9216, ,5936684
1, layerforward, 10240, 16569,
0, bpnnCPU, 10240, 8974,
1, adjust_weights, 10240, 6982
T, ,10240, ,5921269
1, layerforward, 11264, 15868,
0, bpnnCPU, 11264, 9220,
1, adjust_weights, 11264, 6753
T, ,11264, ,6004995
1, layerforward, 12288, 16966,
0, bpnnCPU, 12288, 8990,
1, adjust_weights, 12288, 6967
T, ,12288, ,6026815
1, layerforward, 13312, 15186,
0, bpnnCPU, 13312, 9396,
1, adjust_weights, 13312, 6176
T, ,13312, ,6067897
1, layerforward, 14336, 15026,
0, bpnnCPU, 14336, 8909,
1, adjust_weights, 14336, 6237
T, ,14336, ,6097060
1, layerforward, 15360, 15596,
0, bpnnCPU, 15360, 9403,
1, adjust_weights, 15360, 6130
T, ,15360, ,6112184
1, layerforward, 16384, 16504,
0, bpnnCPU, 16384, 9252,
1, adjust_weights, 16384, 6107
T, ,16384, ,4832265
1, layerforward, 17408, 15545,
0, bpnnCPU, 17408, 8897,
1, adjust_weights, 17408, 5941
T, ,17408, ,4589643
1, layerforward, 18432, 16880,
0, bpnnCPU, 18432, 6601,
1, adjust_weights, 18432, 5846
T, ,18432, ,4887473
1, layerforward, 19456, 15895,
0, bpnnCPU, 19456, 9723,
1, adjust_weights, 19456, 6780
T, ,19456, ,4939813
1, layerforward, 20480, 17105,
0, bpnnCPU, 20480, 9074,
1, adjust_weights, 20480, 6287
T, ,20480, ,4967793
1, layerforward, 21504, 16560,
0, bpnnCPU, 21504, 9353,
1, adjust_weights, 21504, 6082
T, ,21504, ,4988035
1, layerforward, 22528, 15456,
0, bpnnCPU, 22528, 9199,
1, adjust_weights, 22528, 6417
T, ,22528, ,4637324
1, layerforward, 23552, 15458,
0, bpnnCPU, 23552, 9092,
1, adjust_weights, 23552, 6897
T, ,23552, ,5087982
1, layerforward, 24576, 15509,
0, bpnnCPU, 24576, 9165,
1, adjust_weights, 24576, 6195
T, ,24576, ,5116140
1, layerforward, 25600, 15855,
0, bpnnCPU, 25600, 9083,
1, adjust_weights, 25600, 6887
T, ,25600, ,5200839
1, layerforward, 26624, 16024,
0, bpnnCPU, 26624, 8828,
1, adjust_weights, 26624, 6127
T, ,26624, ,5199709
1, layerforward, 27648, 16700,
0, bpnnCPU, 27648, 9340,
1, adjust_weights, 27648, 6343
T, ,27648, ,5256560
1, layerforward, 28672, 15730,
0, bpnnCPU, 28672, 6726,
1, adjust_weights, 28672, 6414
T, ,28672, ,5269322
1, layerforward, 29696, 16188,
0, bpnnCPU, 29696, 9191,
1, adjust_weights, 29696, 6554
T, ,29696, ,5363212
1, layerforward, 30720, 15440,
0, bpnnCPU, 30720, 8642,
1, adjust_weights, 30720, 6653
T, ,30720, ,5365173
1, layerforward, 31744, 16419,
0, bpnnCPU, 31744, 8650,
1, adjust_weights, 31744, 6347
T, ,31744, ,5414813
1, layerforward, 32768, 16876,
0, bpnnCPU, 32768, 9323,
1, adjust_weights, 32768, 7076
T, ,32768, ,6214405
1, layerforward, 33792, 16483,
0, bpnnCPU, 33792, 11552,
1, adjust_weights, 33792, 7616
T, ,33792, ,5526228
1, layerforward, 34816, 18338,
0, bpnnCPU, 34816, 10227,
1, adjust_weights, 34816, 6962
T, ,34816, ,5588023
1, layerforward, 35840, 16393,
0, bpnnCPU, 35840, 11284,
1, adjust_weights, 35840, 6566
T, ,35840, ,5577585
1, layerforward, 36864, 15757,
0, bpnnCPU, 36864, 11780,
1, adjust_weights, 36864, 6177
T, ,36864, ,5561612
1, layerforward, 37888, 17334,
0, bpnnCPU, 37888, 11263,
1, adjust_weights, 37888, 7318
T, ,37888, ,5669356
1, layerforward, 38912, 15644,
0, bpnnCPU, 38912, 9136,
1, adjust_weights, 38912, 7597
T, ,38912, ,5717141
1, layerforward, 39936, 36403,
0, bpnnCPU, 39936, 9442,
1, adjust_weights, 39936, 7743
T, ,39936, ,5674192
1, layerforward, 40960, 15905,
0, bpnnCPU, 40960, 9423,
1, adjust_weights, 40960, 7149
T, ,40960, ,5704797
1, layerforward, 41984, 16576,
0, bpnnCPU, 41984, 8993,
1, adjust_weights, 41984, 6663
T, ,41984, ,5727881
1, layerforward, 43008, 15760,
0, bpnnCPU, 43008, 9605,
1, adjust_weights, 43008, 7733
T, ,43008, ,5126368
1, layerforward, 44032, 16039,
0, bpnnCPU, 44032, 8998,
1, adjust_weights, 44032, 6555
T, ,44032, ,5796669
1, layerforward, 45056, 17116,
0, bpnnCPU, 45056, 8946,
1, adjust_weights, 45056, 8458
T, ,45056, ,5897045
1, layerforward, 46080, 16188,
0, bpnnCPU, 46080, 9398,
1, adjust_weights, 46080, 7740
T, ,46080, ,5204122
1, layerforward, 47104, 16465,
0, bpnnCPU, 47104, 9257,
1, adjust_weights, 47104, 7321
T, ,47104, ,5961141
1, layerforward, 48128, 17491,
0, bpnnCPU, 48128, 9362,
1, adjust_weights, 48128, 7060
T, ,48128, ,5998856
1, layerforward, 49152, 18084,
0, bpnnCPU, 49152, 9875,
1, adjust_weights, 49152, 8063
T, ,49152, ,6017891
1, layerforward, 50176, 16882,
0, bpnnCPU, 50176, 9726,
1, adjust_weights, 50176, 7616
T, ,50176, ,6124733
1, layerforward, 51200, 16507,
0, bpnnCPU, 51200, 8951,
1, adjust_weights, 51200, 7668
T, ,51200, ,6036610
1, layerforward, 52224, 16945,
0, bpnnCPU, 52224, 9316,
1, adjust_weights, 52224, 7869
T, ,52224, ,6087971
1, layerforward, 53248, 18323,
0, bpnnCPU, 53248, 9153,
1, adjust_weights, 53248, 7858
T, ,53248, ,6187345
1, layerforward, 54272, 17352,
0, bpnnCPU, 54272, 9984,
1, adjust_weights, 54272, 8380
T, ,54272, ,5571861
1, layerforward, 55296, 16162,
0, bpnnCPU, 55296, 8986,
1, adjust_weights, 55296, 7869
T, ,55296, ,6282156
1, layerforward, 56320, 16478,
0, bpnnCPU, 56320, 11767,
1, adjust_weights, 56320, 8513
T, ,56320, ,6965526
1, layerforward, 57344, 18188,
0, bpnnCPU, 57344, 11477,
1, adjust_weights, 57344, 8107
T, ,57344, ,7337601
1, layerforward, 58368, 16650,
0, bpnnCPU, 58368, 11715,
1, adjust_weights, 58368, 8594
T, ,58368, ,8044048
1, layerforward, 59392, 17015,
0, bpnnCPU, 59392, 9391,
1, adjust_weights, 59392, 9214
T, ,59392, ,8120225
1, layerforward, 60416, 17766,
0, bpnnCPU, 60416, 9654,
1, adjust_weights, 60416, 8642
T, ,60416, ,8244831
1, layerforward, 61440, 17932,
0, bpnnCPU, 61440, 9373,
1, adjust_weights, 61440, 9072
T, ,61440, ,7698869
1, layerforward, 62464, 17854,
0, bpnnCPU, 62464, 9469,
1, adjust_weights, 62464, 9594
T, ,62464, ,8736632
1, layerforward, 63488, 17603,
0, bpnnCPU, 63488, 9561,
1, adjust_weights, 63488, 9729
T, ,63488, ,8413254
1, layerforward, 64512, 18173,
0, bpnnCPU, 64512, 9914,
1, adjust_weights, 64512, 10769
T, ,64512, ,5626226
1, layerforward, 65536, 16517,
0, bpnnCPU, 65536, 9186,
1, adjust_weights, 65536, 10181
T, ,65536, ,9134397
